Date,close,year,month,dom,day_name,month_name,dow,eom,days_to_eom,wom,returns,cum_returns,returns0
2020-06-01,3055.73,2020,6,1,Monday,June,0,2020-06-30,-29.0,1,0.0037442421170172935,0.7599876360300062,0.0037512605483673855
2020-06-02,3080.82,2020,6,2,Tuesday,June,1,2020-06-30,-28.0,1,0.008177278702023116,0.7681649147320293,0.00821080396500995
2020-06-03,3122.87,2020,6,3,Wednesday,June,2,2020-06-30,-27.0,1,0.013556655475682078,0.7817215702077114,0.013648963587616247
2020-06-04,3112.35,2020,6,4,Thursday,June,3,2020-06-30,-26.0,1,-0.0033743829350463272,0.778347187272665,-0.0033686961032639573
2020-06-05,3193.93,2020,6,5,Friday,June,4,2020-06-30,-25.0,1,0.025874065601552587,0.8042212528742176,0.02621170498176606
2020-06-08,3232.39,2020,6,8,Monday,June,0,2020-06-30,-22.0,2,0.011969668235860098,0.8161909211100777,0.012041591393674889
2020-06-09,3207.18,2020,6,9,Tuesday,June,1,2020-06-30,-21.0,2,-0.007829755338198296,0.8083611657718794,-0.007799182648133396
2020-06-10,3190.14,2020,6,10,Wednesday,June,2,2020-06-30,-20.0,2,-0.005327243376571644,0.8030339223953078,-0.0053130787794885
2020-06-11,3002.1,2020,6,11,Thursday,June,3,2020-06-30,-19.0,2,-0.060752759198692274,0.7422811631966155,-0.058944121574601716
2020-06-12,3041.31,2020,6,12,Friday,June,4,2020-06-30,-18.0,2,0.012976299868565633,0.7552574630651812,0.013060857399820103
2020-06-15,3066.59,2020,6,15,Monday,June,0,2020-06-30,-15.0,3,0.00827785142343096,0.7635353144886121,0.008312207568449193
2020-06-16,3124.74,2020,6,16,Tuesday,June,1,2020-06-30,-14.0,3,0.01878488465267303,0.7823201991412851,0.018962430582503575
2020-06-17,3113.49,2020,6,17,Wednesday,June,2,2020-06-30,-13.0,3,-0.003606796221337305,0.7787134029199478,-0.0036002995449221364
2020-06-18,3115.34,2020,6,18,Thursday,June,3,2020-06-30,-12.0,3,0.0005940120550409489,0.7793074149749888,0.000594188515139038
2020-06-19,3097.74,2020,6,19,Friday,June,4,2020-06-30,-11.0,3,-0.0056654822009658545,0.7736419327740229,-0.005649463621948292
2020-06-22,3117.86,2020,6,22,Monday,June,0,2020-06-30,-8.0,4,0.006474055690439684,0.7801159884644626,0.006495057687217143
2020-06-23,3131.29,2020,6,23,Tuesday,June,1,2020-06-30,-7.0,4,0.004298191170313714,0.7844141796347763,0.004307441642665166
2020-06-24,3050.33,2020,6,24,Wednesday,June,2,2020-06-30,-6.0,4,-0.02619527873275551,0.7582189009020208,-0.025855158736495243
2020-06-25,3083.76,2020,6,25,Thursday,June,3,2020-06-30,-5.0,4,0.01089985017340922,0.76911875107543,0.01095946995898811
2020-06-26,3009.05,2020,6,26,Friday,June,4,2020-06-30,-4.0,4,-0.024525217335130023,0.7445935337403,-0.024226917788673585
2020-06-29,3053.24,2020,6,29,Monday,June,0,2020-06-30,-1.0,5,0.01457890753907165,0.7591724412793717,0.01468569814393228
2020-06-30,3100.29,2020,6,30,Tuesday,June,1,2020-06-30,0.0,5,0.01529233363767979,0.7744647749170515,0.015409859690034278
2020-07-01,3115.86,2020,7,1,Wednesday,July,2,2020-07-31,-30.0,1,0.005009542099664088,0.7794743170167155,0.005022110834792981
2020-07-02,3130.01,2020,7,2,Thursday,July,3,2020-07-31,-29.0,1,0.004531001832653203,0.7840053188493687,0.004541282342595654
2020-07-06,3179.72,2020,7,6,Monday,July,0,2020-07-31,-25.0,1,0.015756943165827764,0.7997622620151965,0.0158817383970018
2020-07-07,3145.32,2020,7,7,Tuesday,July,1,2020-07-31,-24.0,1,-0.010877508816987458,0.788884753198209,-0.010818562640735552
2020-07-08,3169.94,2020,7,8,Wednesday,July,2,2020-07-31,-23.0,2,0.00779702648129188,0.7966817796795009,0.007827502448081614
2020-07-09,3152.05,2020,7,9,Thursday,July,3,2020-07-31,-22.0,2,-0.005659625451288619,0.7910221542282123,-0.005643639942711776
2020-07-10,3185.04,2020,7,10,Friday,July,4,2020-07-31,-21.0,2,0.010411813000986925,0.8014339672291992,0.01046620453355751
2020-07-13,3155.22,2020,7,13,Monday,July,0,2020-07-31,-18.0,2,-0.009406623666484037,0.7920273435627152,-0.009362519779971379
2020-07-14,3197.52,2020,7,14,Tuesday,July,1,2020-07-31,-17.0,2,0.013317285189446082,0.8053446287521613,0.013406355182839835
2020-07-15,3226.56,2020,7,15,Wednesday,July,2,2020-07-31,-16.0,3,0.009041044884783744,0.814385673636945,0.00908203857989931
2020-07-16,3215.57,2020,7,16,Thursday,July,3,2020-07-31,-15.0,3,-0.003411918313160456,0.8109737553237846,-0.0034061043340275488
2020-07-17,3224.73,2020,7,17,Friday,July,4,2020-07-31,-14.0,3,0.002844589903158834,0.8138183452269434,0.00284863958800452
2020-07-20,3251.84,2020,7,20,Monday,July,0,2020-07-31,-11.0,3,0.008371764170464147,0.8221901093974076,0.008406905384326757
2020-07-21,3257.3,2020,7,21,Tuesday,July,1,2020-07-31,-10.0,3,0.001677641372159755,0.8238677507695673,0.0016790493997245193
2020-07-22,3276.02,2020,7,22,Wednesday,July,2,2020-07-31,-9.0,4,0.005730639622957057,0.8295983903925244,0.005747091149111094
2020-07-23,3235.66,2020,7,23,Thursday,July,3,2020-07-31,-8.0,4,-0.012396345287241317,0.817202045105283,-0.012319827107282633
2020-07-24,3215.63,2020,7,24,Friday,July,4,2020-07-31,-7.0,4,-0.006209630744304917,0.8109924143609781,-0.0061903908321639944
2020-07-27,3239.41,2020,7,27,Monday,July,0,2020-07-31,-4.0,4,0.007367919510066656,0.8183603338710448,0.007395129414764723
2020-07-28,3218.44,2020,7,28,Tuesday,July,1,2020-07-31,-3.0,4,-0.0064944443446854905,0.8118658895263593,-0.006473401020556158
2020-07-29,3258.44,2020,7,29,Wednesday,July,2,2020-07-31,-2.0,5,0.012351783128252691,0.824217672654612,0.012428381451883519
2020-07-30,3246.22,2020,7,30,Thursday,July,3,2020-07-31,-1.0,5,-0.0037573107206831935,0.8204603619339288,-0.0037502608610255894
2020-07-31,3271.12,2020,7,31,Friday,July,4,2020-07-31,0.0,5,0.007641191392371738,0.8281015533263005,0.007670459796317086
2020-08-03,3294.61,2020,8,3,Monday,August,0,2020-08-31,-28.0,1,0.007155365883905418,0.835256919210206,0.007181026681992719
2020-08-04,3306.51,2020,8,4,Tuesday,August,1,2020-08-31,-27.0,1,0.0036054526780180396,0.838862371888224,0.0036119601409574376
2020-08-05,3327.77,2020,8,5,Wednesday,August,2,2020-08-31,-26.0,1,0.006409157519801312,0.8452715294080253,0.0064297401187354275
2020-08-06,3349.16,2020,8,6,Thursday,August,3,2020-08-31,-25.0,1,0.0064071581324238736,0.8516786875404492,0.006427727877827971
2020-08-07,3351.28,2020,8,7,Friday,August,4,2020-08-31,-24.0,1,0.0006327942853729951,0.8523114818258222,0.0006329945419150107
2020-08-10,3360.47,2020,8,10,Monday,August,0,2020-08-31,-21.0,2,0.0027384827334753226,0.8550499645592975,0.0027422358024395965
2020-08-11,3333.69,2020,8,11,Tuesday,August,1,2020-08-31,-20.0,2,-0.00800104654322098,0.8470489180160765,-0.007969123366671882
2020-08-12,3380.35,2020,8,12,Wednesday,August,2,2020-08-31,-19.0,2,0.013899455827980134,0.8609483738440566,0.013996502374245878
2020-08-13,3373.43,2020,8,13,Thursday,August,3,2020-08-31,-18.0,2,-0.0020492235227109745,0.8588991503213457,-0.0020471252976762555
2020-08-14,3372.85,2020,8,14,Friday,August,4,2020-08-31,-17.0,2,-0.00017194661396580102,0.8587272037073799,-0.00017193183199293305
2020-08-17,3381.99,2020,8,17,Monday,August,0,2020-08-31,-14.0,3,0.0027062093485916705,0.8614334130559715,0.0027098744385312123
2020-08-18,3389.78,2020,8,18,Tuesday,August,1,2020-08-31,-13.0,3,0.0023007288895726674,0.8637341419455442,0.0023033775972136628
2020-08-19,3374.85,2020,8,19,Wednesday,August,2,2020-08-31,-12.0,3,-0.004414143638946655,0.8593199983065976,-0.004404415625792857
2020-08-20,3385.51,2020,8,20,Thursday,August,3,2020-08-31,-11.0,3,0.003153680820281224,0.8624736791268788,0.0031586589033587575
2020-08-21,3397.16,2020,8,21,Friday,August,4,2020-08-31,-10.0,3,0.003435228739302687,0.8659089078661815,0.0034411358997610275
2020-08-24,3431.28,2020,8,24,Monday,August,0,2020-08-31,-7.0,4,0.009993580954931858,0.8759024888211133,0.01004368354743379
2020-08-25,3443.62,2020,8,25,Tuesday,August,1,2020-08-31,-6.0,4,0.0035898742533948536,0.8794923630745082,0.003596325569466652
2020-08-26,3478.73,2020,8,26,Wednesday,August,2,2020-08-31,-5.0,4,0.010144040989640501,0.8896364040641487,0.010195666188487662
2020-08-27,3484.55,2020,8,27,Thursday,August,3,2020-08-31,-4.0,4,0.001671626404583293,0.891308030468732,0.0016730243508407128
2020-08-28,3508.01,2020,8,28,Friday,August,4,2020-08-31,-3.0,4,0.006710014078512572,0.8980180445472445,0.006732576659826961
2020-08-31,3500.31,2020,8,31,Monday,August,0,2020-08-31,0.0,5,-0.00219738913128964,0.8958206554159549,-0.0021949766391772263
2020-09-01,3526.65,2020,9,1,Tuesday,September,1,2020-09-30,-29.0,1,0.0074968758512330425,0.903317531267188,0.00752504778148233
2020-09-02,3580.84,2020,9,2,Wednesday,September,2,2020-09-30,-28.0,1,0.01524899790823575,0.9185665291754237,0.015365857116526938
2020-09-03,3455.06,2020,9,3,Thursday,September,3,2020-09-30,-27.0,1,-0.035757586556313115,0.8828089426191106,-0.03512583639592948
2020-09-04,3426.96,2020,9,4,Friday,September,4,2020-09-30,-26.0,1,-0.008166252396865303,0.8746426902222453,-0.008132999137496877
2020-09-08,3331.84,2020,9,8,Tuesday,September,1,2020-09-30,-22.0,2,-0.028148866864059485,0.8464938233581858,-0.027756378831384043
2020-09-09,3398.96,2020,9,9,Wednesday,September,2,2020-09-30,-21.0,2,0.019944798533671815,0.8664386218918576,0.020145024971186976
2020-09-10,3339.19,2020,9,10,Thursday,September,3,2020-09-30,-20.0,2,-0.01774123987058651,0.8486973820212711,-0.017584790641843373
2020-09-11,3340.97,2020,9,11,Friday,September,4,2020-09-30,-19.0,2,0.0005329213797651278,0.8492303034010362,0.0005330634075928486
2020-09-14,3383.54,2020,9,14,Monday,September,0,2020-09-30,-16.0,2,0.01266131471119003,0.8618916181122263,0.01274180851668838
2020-09-15,3401.2,2020,9,15,Tuesday,September,1,2020-09-30,-15.0,3,0.0052058118315070345,0.8670974299437333,0.005219385613883576
2020-09-16,3385.49,2020,9,16,Wednesday,September,2,2020-09-30,-14.0,3,-0.004629658363745293,0.862467771579988,-0.004618958014818264
2020-09-17,3357.01,2020,9,17,Thursday,September,3,2020-09-30,-13.0,3,-0.008447955322131051,0.854019816257857,-0.00841237162124231
2020-09-18,3319.47,2020,9,18,Friday,September,4,2020-09-30,-12.0,3,-0.011245565213034325,0.8427742510448226,-0.01118257020384228
2020-09-21,3281.06,2020,9,21,Monday,September,0,2020-09-30,-9.0,3,-0.011638590711243069,0.8311356603335796,-0.011571124305988612
2020-09-22,3315.57,2020,9,22,Tuesday,September,1,2020-09-30,-8.0,4,0.010463013638869256,0.8415986739724488,0.010517942372282096
2020-09-23,3236.92,2020,9,23,Wednesday,September,2,2020-09-30,-7.0,4,-0.02400729416109293,0.8175913798113559,-0.02372141140135786
2020-09-24,3246.59,2020,9,24,Thursday,September,3,2020-09-30,-6.0,4,0.002982954347357847,0.8205743341587137,0.002987407782707008
2020-09-25,3298.46,2020,9,25,Friday,September,4,2020-09-30,-5.0,4,0.015850478138508706,0.8364248122972224,0.015976763311659203
2020-09-28,3351.6,2020,9,28,Monday,September,0,2020-09-30,-2.0,4,0.01598215087400412,0.8524069631712266,0.016110548559024496
2020-09-29,3335.47,2020,9,29,Tuesday,September,1,2020-09-30,-1.0,5,-0.004824244783808496,0.847582718387418,-0.004812626805108078
2020-09-30,3363.0,2020,9,30,Wednesday,September,2,2020-09-30,0.0,5,0.008219833784947284,0.8558025521723653,0.008253709372292528
2020-10-01,3380.8,2020,10,1,Thursday,October,3,2020-10-31,-30.0,1,0.00527893512152211,0.8610814872938874,0.005292893250074426
2020-10-02,3348.44,2020,10,2,Friday,October,4,2020-10-31,-29.0,1,-0.00961780214318253,0.8514636851507049,-0.009571699006152401
2020-10-05,3408.63,2020,10,5,Monday,October,0,2020-10-31,-26.0,1,0.017815885301178724,0.8692795704518836,0.01797553487594228
2020-10-06,3360.95,2020,10,6,Tuesday,October,1,2020-10-31,-25.0,1,-0.014086778930183286,0.8551927915217004,-0.013988024514247743
2020-10-07,3419.45,2020,10,7,Wednesday,October,2,2020-10-31,-24.0,1,0.017256047320879375,0.8724488388425797,0.01740579300495404
2020-10-08,3446.83,2020,10,8,Thursday,October,3,2020-10-31,-23.0,2,0.007975248642445365,0.8804240874850251,0.008007135650470065
2020-10-09,3477.13,2020,10,9,Friday,October,4,2020-10-31,-22.0,2,0.008752272809347872,0.889176360294373,0.008790685934612519
2020-10-12,3534.22,2020,10,12,Monday,October,0,2020-10-31,-19.0,2,0.016285383484969884,0.9054617437793429,0.016418713134107588
2020-10-13,3511.93,2020,10,13,Tuesday,October,1,2020-10-31,-18.0,2,-0.006326880453748629,0.8991348633255942,-0.006306907889152336
2020-10-14,3488.67,2020,10,14,Wednesday,October,2,2020-10-31,-17.0,2,-0.006645169155040875,0.8924896941705533,-0.006623138843883547
2020-10-15,3483.34,2020,10,15,Thursday,October,3,2020-10-31,-16.0,3,-0.001528971139844515,0.8909607230307088,-0.0015278028589691406
2020-10-16,3483.81,2020,10,16,Friday,October,4,2020-10-31,-15.0,3,0.00013491886947036846,0.8910956419001792,0.00013492797142955482
2020-10-19,3426.92,2020,10,19,Monday,October,0,2020-10-31,-12.0,3,-0.016464623898633235,0.874631018001546,-0.016329822808936134
2020-10-20,3443.12,2020,10,20,Tuesday,October,1,2020-10-31,-11.0,3,0.004716138487298238,0.8793471564888442,0.0047272769717412455
2020-10-21,3435.56,2020,10,21,Wednesday,October,2,2020-10-31,-10.0,3,-0.0021980970313855153,0.8771490594574587,-0.002195682985199454
2020-10-22,3453.49,2020,10,22,Thursday,October,3,2020-10-31,-9.0,4,0.00520537388632647,0.8823544333437852,0.005218945382994278
2020-10-23,3465.39,2020,10,23,Friday,October,4,2020-10-31,-8.0,4,0.003439866491129706,0.8857942998349149,0.0034457896215134287
2020-10-26,3400.97,2020,10,26,Monday,October,0,2020-10-31,-5.0,4,-0.018764495369547163,0.8670298044653677,-0.01858953826264864
2020-10-27,3390.68,2020,10,27,Tuesday,October,1,2020-10-31,-4.0,4,-0.003030193803752468,0.8639996106616152,-0.0030256074002417144
2020-10-28,3271.03,2020,10,28,Wednesday,October,2,2020-10-31,-3.0,4,-0.03592557122600937,0.8280740394356059,-0.03528790685054317
2020-10-29,3310.11,2020,10,29,Thursday,October,3,2020-10-31,-2.0,5,0.011876501443804699,0.8399505408794106,0.011947307117329942
2020-10-30,3269.96,2020,10,30,Friday,October,4,2020-10-31,-1.0,5,-0.012203669046733978,0.8277468718326766,-0.012129506270184387
2020-11-02,3310.24,2020,11,2,Monday,November,0,2020-11-30,-28.0,1,0.012242941894852422,0.839989813727529,0.01231819349472163
2020-11-03,3369.16,2020,11,3,Tuesday,November,1,2020-11-30,-27.0,1,0.017642760820757886,0.8576325745482869,0.017799313644932147
2020-11-04,3443.44,2020,11,4,Wednesday,November,2,2020-11-30,-26.0,1,0.021807516584335218,0.8794400911326221,0.022047038430944355
2020-11-05,3510.45,2020,11,5,Thursday,November,3,2020-11-30,-25.0,1,0.019273262670013835,0.898713353802636,0.019460190971818836
2020-11-06,3509.44,2020,11,6,Friday,November,4,2020-11-30,-24.0,1,-0.00028775379869649953,0.8984256000039395,-0.00028771240154390476
2020-11-09,3550.5,2020,11,9,Monday,November,0,2020-11-30,-21.0,2,0.011631958050303481,0.9100575580542429,0.011699872344305584
2020-11-10,3545.53,2020,11,10,Tuesday,November,1,2020-11-30,-20.0,2,-0.0014007834839127042,0.9086567745703302,-0.001399802844669673
2020-11-11,3572.66,2020,11,11,Wednesday,November,2,2020-11-30,-19.0,2,0.007622761226929953,0.9162795357972602,0.007651888434169196
2020-11-12,3537.01,2020,11,12,Thursday,November,3,2020-11-30,-18.0,2,-0.01002867890894521,0.906250856888315,-0.009978559392721298
2020-11-13,3585.15,2020,11,13,Friday,November,4,2020-11-30,-17.0,2,0.013518576706374574,0.9197694335946895,0.013610365817456005
2020-11-16,3626.91,2020,11,16,Monday,November,0,2020-11-30,-14.0,3,0.011580731916657427,0.931350165511347,0.011648048198820149
2020-11-17,3609.53,2020,11,17,Tuesday,November,1,2020-11-30,-13.0,3,-0.00480347613410359,0.9265466893772434,-0.004791957892531062
2020-11-18,3567.79,2020,11,18,Wednesday,November,2,2020-11-30,-12.0,3,-0.011631213479601499,0.9149154758976419,-0.01156383241031389
2020-11-19,3581.87,2020,11,19,Thursday,November,3,2020-11-30,-11.0,3,0.003938653922539004,0.9188541298201809,0.003946420613320845
2020-11-20,3557.54,2020,11,20,Friday,November,4,2020-11-30,-10.0,3,-0.006815715636271591,0.9120384141839093,-0.0067925413261787915
2020-11-23,3577.59,2020,11,23,Monday,November,0,2020-11-30,-7.0,4,0.0056200945950592995,0.9176585087789686,0.00563591695385024
2020-11-24,3635.41,2020,11,24,Tuesday,November,1,2020-11-30,-6.0,4,0.016032507557284248,0.9336910163362528,0.016161717804443754
2020-11-25,3629.65,2020,11,25,Wednesday,November,2,2020-11-30,-5.0,4,-0.0015856720266285151,0.9321053443096243,-0.0015844155129681736
2020-11-27,3638.35,2020,11,27,Friday,November,4,2020-11-30,-3.0,4,0.002394057279952122,0.9344994015895765,0.0023969253233782073
2020-11-30,3621.63,2020,11,30,Monday,November,0,2020-11-30,0.0,5,-0.004606081438497611,0.9298933201510788,-0.0045954897137437944
2020-12-01,3662.45,2020,12,1,Tuesday,December,1,2020-12-31,-30.0,1,0.011208121636018475,0.9411014417870973,0.011271167954760575
2020-12-02,3669.01,2020,12,2,Wednesday,December,2,2020-12-31,-29.0,1,0.001789548534858909,0.9428909903219562,0.0017911507324332998
2020-12-03,3666.72,2020,12,3,Thursday,December,3,2020-12-31,-28.0,1,-0.0006243414287023796,0.9422666488932538,-0.0006241465681479097
2020-12-04,3699.12,2020,12,4,Friday,December,4,2020-12-31,-27.0,1,0.00879742404541517,0.951064072938669,0.008836235109307422
2020-12-07,3691.96,2020,12,7,Monday,December,0,2020-12-31,-24.0,1,-0.0019374711787083498,0.9491266017599607,-0.0019355954929820562
2020-12-08,3702.25,2020,12,8,Tuesday,December,1,2020-12-31,-23.0,2,0.0027832605897479823,0.9519098623497086,0.002787137455443789
2020-12-09,3672.82,2020,12,9,Wednesday,December,2,2020-12-31,-22.0,2,-0.007980983560702981,0.9439288787890057,-0.007949220068876994
2020-12-10,3668.1,2020,12,10,Thursday,December,3,2020-12-31,-21.0,2,-0.001285942538656215,0.9426429362503495,-0.0012851160688518437
2020-12-11,3663.46,2020,12,11,Friday,December,4,2020-12-31,-20.0,2,-0.001265760798382587,0.9413771754519669,-0.001264960061067022
2020-12-14,3647.49,2020,12,14,Monday,December,0,2020-12-31,-17.0,2,-0.004368796230528105,0.9370083792214388,-0.004359266922526861
2020-12-15,3694.62,2020,12,15,Tuesday,December,1,2020-12-31,-16.0,3,0.012838447626448257,0.949846826847887,0.012921214314501217
2020-12-16,3701.17,2020,12,16,Wednesday,December,2,2020-12-31,-15.0,3,0.0017712784469292586,0.9516181052948163,0.0017728480872187813
2020-12-17,3722.48,2020,12,17,Thursday,December,3,2020-12-31,-14.0,3,0.005741126947631514,0.9573592322424478,0.005757638800703457
2020-12-18,3709.41,2020,12,18,Friday,December,4,2020-12-31,-13.0,3,-0.003517278505022148,0.9538419537374256,-0.0035111001267972286
2020-12-21,3694.92,2020,12,21,Monday,December,0,2020-12-31,-10.0,3,-0.003913931036978013,0.9499280227004476,-0.003906281591951277
2020-12-22,3687.26,2020,12,22,Tuesday,December,1,2020-12-31,-9.0,4,-0.002075268484142967,0.9478527542163047,-0.0020731166033364223
2020-12-23,3690.01,2020,12,23,Wednesday,December,2,2020-12-31,-8.0,4,0.0007455332737915654,0.9485982874900962,0.0007458112528002658
2020-12-24,3703.06,2020,12,24,Thursday,December,3,2020-12-31,-7.0,4,0.0035303368029282467,0.9521286242930245,0.0035365757816374632
2020-12-28,3735.36,2020,12,28,Monday,December,0,2020-12-31,-3.0,4,0.00868469460336918,0.9608133188963937,0.008722515973276224
2020-12-29,3727.04,2020,12,29,Tuesday,December,1,2020-12-31,-2.0,5,-0.0022298465500121267,0.9585834723463815,-0.0022273622890431888
2020-12-30,3732.04,2020,12,30,Wednesday,December,2,2020-12-31,-1.0,5,0.0013406481091209344,0.9599241204555025,0.0013415471795312772
2020-12-31,3756.07,2020,12,31,Thursday,December,3,2020-12-31,0.0,5,0.006418196978792423,0.9663423174342949,0.00643883774021714
2021-01-04,3700.65,2021,1,4,Monday,January,0,2021-01-31,-27.0,1,-0.014864718123371645,0.9514775993109232,-0.01475478359029514
2021-01-05,3726.86,2021,1,5,Tuesday,January,1,2021-01-31,-26.0,1,0.007057576170721447,0.9585351754816447,0.007082539553862066
2021-01-06,3748.14,2021,1,6,Wednesday,January,2,2021-01-31,-25.0,1,0.005693660866217698,0.9642288363478624,0.005709900559720538
2021-01-07,3803.79,2021,1,7,Thursday,January,3,2021-01-31,-24.0,1,0.014738221178340893,0.9789670575262033,0.01484736429268918
2021-01-08,3824.68,2021,1,8,Friday,January,4,2021-01-31,-23.0,2,0.005476865536104825,0.9844439230623081,0.005491890982414871
2021-01-11,3799.61,2021,1,11,Monday,January,0,2021-01-31,-20.0,2,-0.0065763737616642,0.9778675493006439,-0.006554796741165214
2021-01-12,3801.19,2021,1,12,Tuesday,January,1,2021-01-31,-19.0,2,0.00041574571696578744,0.9782832950176097,0.0004158321511944507
2021-01-13,3809.84,2021,1,13,Wednesday,January,2,2021-01-31,-18.0,2,0.002273017902771457,0.9805563129203811,0.0022756031663768717
2021-01-14,3795.54,2021,1,14,Thursday,January,3,2021-01-31,-17.0,2,-0.003760500291052793,0.9767958126293284,-0.003753438464607517
2021-01-15,3768.25,2021,1,15,Friday,January,4,2021-01-31,-16.0,3,-0.007215990506594494,0.9695798221227339,-0.00719001775768402
2021-01-19,3798.91,2021,1,19,Tuesday,January,1,2021-01-31,-12.0,3,0.008103480771509908,0.9776833028942438,0.008136402839514334
2021-01-20,3851.85,2021,1,20,Wednesday,January,2,2021-01-31,-11.0,3,0.013839368887685666,0.9915226717819294,0.013935576257400273
2021-01-21,3853.07,2021,1,21,Thursday,January,3,2021-01-31,-10.0,3,0.00031668077285651464,0.991839352554786,0.0003167309215053038
2021-01-22,3841.47,2021,1,22,Friday,January,4,2021-01-31,-9.0,4,-0.0030151272949279218,0.988824225259858,-0.0030105863636010755
2021-01-25,3855.36,2021,1,25,Monday,January,0,2021-01-31,-6.0,4,0.0036092820235467116,0.9924335072834047,0.003615803325289546
2021-01-26,3849.62,2021,1,26,Tuesday,January,1,2021-01-31,-5.0,4,-0.001489945739473697,0.990943561543931,-0.0014888363213811928
2021-01-27,3750.77,2021,1,27,Wednesday,January,2,2021-01-31,-4.0,4,-0.026013289892048874,0.9649302716518822,-0.025677859113367063
2021-01-28,3787.38,2021,1,28,Thursday,January,3,2021-01-31,-3.0,4,0.009713334927598183,0.9746436065794803,0.009760662477304782
2021-01-29,3714.24,2021,1,29,Friday,January,4,2021-01-31,-2.0,5,-0.01950040596712732,0.955143200612353,-0.019311502938707092
2021-02-01,3773.86,2021,2,1,Monday,February,0,2021-02-28,-27.0,1,0.01592426914071865,0.9710674697530717,0.01605173602136656
2021-02-02,3826.31,2021,2,2,Tuesday,February,1,2021-02-28,-26.0,1,0.01380254196564934,0.984870011718721,0.013898236818535858
2021-02-03,3830.17,2021,2,3,Wednesday,February,2,2021-02-28,-25.0,1,0.0010082963259936406,0.9858783080447147,0.001008804827627774
2021-02-04,3871.74,2021,2,4,Thursday,February,3,2021-02-28,-24.0,1,0.01079482976893864,0.9966731378136533,0.01085330416143404
2021-02-05,3886.83,2021,2,5,Friday,February,4,2021-02-28,-23.0,1,0.0038898969855534204,1.0005630347992067,0.003897472454245321
2021-02-08,3915.59,2021,2,8,Monday,February,0,2021-02-28,-20.0,2,0.007372105129887174,1.007935139929094,0.007399345996609075
2021-02-09,3911.23,2021,2,9,Tuesday,February,1,2021-02-28,-19.0,2,-0.0011141179817588664,1.006821021947335,-0.0011134975827398197
2021-02-10,3909.88,2021,2,10,Wednesday,February,2,2021-02-28,-18.0,2,-0.0003452195438775618,1.0064758024034575,-0.0003451599624669788
2021-02-11,3916.38,2021,2,11,Thursday,February,3,2021-02-28,-17.0,2,0.001661074764843562,1.008136877168301,0.0016624551137118804
2021-02-12,3934.83,2021,2,12,Friday,February,4,2021-02-28,-16.0,2,0.004699921149025954,1.012836798317327,0.004710983101741784
2021-02-16,3932.59,2021,2,16,Tuesday,February,1,2021-02-28,-12.0,3,-0.0005694370099789126,1.012267361307348,-0.0005692749114954987
2021-02-17,3931.33,2021,2,17,Wednesday,February,2,2021-02-28,-11.0,3,-0.0003204508720298094,1.0119469104353183,-0.0003203995331321208
2021-02-18,3913.97,2021,2,18,Thursday,February,3,2021-02-28,-10.0,3,-0.00442558686962613,1.0075213235656921,-0.004415808390544673
2021-02-19,3906.71,2021,2,19,Friday,February,4,2021-02-28,-9.0,3,-0.0018566165820494973,1.0056647069836426,-0.0018548941356217874
2021-02-22,3876.5,2021,2,22,Monday,February,0,2021-02-28,-6.0,4,-0.007762902892533674,0.997901804091109,-0.007732849379657014
2021-02-23,3881.37,2021,2,23,Tuesday,February,1,2021-02-28,-5.0,4,0.0012554994192246482,0.9991573035103336,0.0012562878885591378
2021-02-24,3925.43,2021,2,24,Wednesday,February,2,2021-02-28,-4.0,4,0.011287715277781274,1.0104450187881149,0.01135166191319037
2021-02-25,3829.34,2021,2,25,Thursday,February,3,2021-02-28,-3.0,4,-0.024783434790563774,0.9856615839975511,-0.024478846903396523
2021-02-26,3811.15,2021,2,26,Friday,February,4,2021-02-28,-2.0,4,-0.004761483718072057,0.980900100279479,-0.004750165824920272
2021-03-01,3901.82,2021,3,1,Monday,March,0,2021-03-31,-30.0,1,0.02351213008199693,1.004412230361476,0.023790719336683086
2021-03-02,3870.29,2021,3,2,Tuesday,March,1,2021-03-31,-29.0,1,-0.008113671312553805,0.9962985590489222,-0.008080844323930969
2021-03-03,3819.72,2021,3,3,Wednesday,March,2,2021-03-31,-28.0,1,-0.013152318131986362,0.9831462409169358,-0.01306620434127681
2021-03-04,3768.47,2021,3,4,Thursday,March,3,2021-03-31,-27.0,1,-0.01350803796008293,0.9696382029568529,-0.013417213827191521
2021-03-05,3841.94,2021,3,5,Friday,March,4,2021-03-31,-26.0,1,0.01930836381558443,0.9889465667724373,0.019495975820425837
2021-03-08,3821.35,2021,3,8,Monday,March,0,2021-03-31,-23.0,2,-0.00537368403054117,0.9835728827418961,-0.005359271617984662
2021-03-09,3875.44,2021,3,9,Tuesday,March,1,2021-03-31,-22.0,2,0.014055441418612702,0.9976283241605088,0.014154683554241432
2021-03-10,3898.81,2021,3,10,Wednesday,March,2,2021-03-31,-21.0,2,0.006012173623114236,1.003640497783623,0.006030283013025661
2021-03-11,3939.34,2021,3,11,Thursday,March,3,2021-03-31,-20.0,2,0.010341818218279286,1.0139823160019024,0.010395479646353678
2021-03-12,3943.34,2021,3,12,Friday,March,4,2021-03-31,-19.0,2,0.001014883350162421,1.0149971993520648,0.0010153985185334946
